2017-02-17	1.6240	5.1570	-0.79%	开放申购	开放赎回	
2017-02-16	1.6370	5.1700	0.74%	开放申购	开放赎回	
2017-02-15	1.6250	5.1580	-0.12%	开放申购	开放赎回	
2017-02-14	1.6270	5.1600	-0.49%	开放申购	开放赎回	
2017-02-13	1.6350	5.1680	0.93%	开放申购	开放赎回	
2017-02-10	1.6200	5.1530	1.12%	开放申购	开放赎回	
2017-02-09	1.6020	5.1350	0.25%	开放申购	开放赎回	
2017-02-08	1.5980	5.1310	0.38%	开放申购	开放赎回	
2017-02-07	1.5920	5.1250	-0.50%	开放申购	开放赎回	
2017-02-06	1.6000	5.1330	0.82%	开放申购	开放赎回	
2017-02-03	1.5870	5.1200	-0.50%	开放申购	开放赎回	
2017-01-26	1.5950	5.1280	0.63%	开放申购	开放赎回	
2017-01-25	1.5850	5.1180	0.13%	开放申购	开放赎回	
2017-01-24	1.5830	5.1160	0.44%	开放申购	开放赎回	
2017-01-23	1.5760	5.1090	0.32%	开放申购	开放赎回	
2017-01-20	1.5710	5.1040	0.83%	开放申购	开放赎回	
2017-01-19	1.5580	5.0910	-0.45%	开放申购	开放赎回	
2017-01-18	1.5650	5.0980	0.71%	开放申购	开放赎回	
2017-01-17	1.5540	5.0870	0.45%	开放申购	开放赎回	
2017-01-16	1.5470	5.0800	-0.45%	开放申购	开放赎回	
2017-01-13	1.5540	5.0870	-0.50%	开放申购	开放赎回	0.4290
2017-01-12	1.9930	5.0970	-0.55%	开放申购	开放赎回	
2017-01-11	2.0040	5.1080	-0.89%	开放申购	开放赎回	
2017-01-10	2.0220	5.1260	-0.25%	开放申购	开放赎回	
2017-01-09	2.0270	5.1310	0.30%	开放申购	开放赎回	
2017-01-06	2.0210	5.1250	-0.64%	开放申购	开放赎回	
2017-01-05	2.0340	5.1380	-0.10%	开放申购	开放赎回	
2017-01-04	2.0360	5.1400	0.69%	开放申购	开放赎回	
2017-01-03	2.0220	5.1260	1.15%	开放申购	开放赎回	
2016-12-31	1.9990	5.1030	0.00%	开放申购	开放赎回	
2016-12-30	1.9990	5.1030	0.35%	开放申购	开放赎回	
2016-12-29	1.9920	5.0960	-0.30%	开放申购	开放赎回	
2016-12-28	1.9980	5.1020	-0.10%	开放申购	开放赎回	
2016-12-27	2.0000	5.1040	0.50%	开放申购	开放赎回	
2016-12-26	1.9900	5.0940	0.61%	开放申购	开放赎回	
2016-12-23	1.9780	5.0820	-1.10%	开放申购	开放赎回	
2016-12-22	2.0000	5.1040	0.45%	开放申购	开放赎回	
2016-12-21	1.9910	5.0950	0.86%	开放申购	开放赎回	
2016-12-20	1.9740	5.0780	-0.60%	开放申购	开放赎回	
2016-12-19	1.9860	5.0900	-0.35%	开放申购	开放赎回	
2016-12-16	1.9930	5.0970	0.50%	开放申购	开放赎回	
2016-12-15	1.9830	5.0870	-1.20%	开放申购	开放赎回	
2016-12-14	2.0070	5.1110	-0.15%	开放申购	开放赎回	
2016-12-13	2.0100	5.1140	-0.25%	开放申购	开放赎回	
2016-12-12	2.0150	5.1190	-2.23%	开放申购	开放赎回	
2016-12-09	2.0610	5.1650	0.83%	开放申购	开放赎回	
2016-12-08	2.0440	5.1480	0.34%	开放申购	开放赎回	
2016-12-07	2.0370	5.1410	0.39%	开放申购	开放赎回	
2016-12-06	2.0290	5.1330	0.20%	开放申购	开放赎回	
2016-12-05	2.0250	5.1290	-1.65%	开放申购	开放赎回	
2016-12-02	2.0590	5.1630	-1.48%	开放申购	开放赎回	
2016-12-01	2.0900	5.1940	1.21%	开放申购	开放赎回	
2016-11-30	2.0650	5.1690	-1.10%	开放申购	开放赎回	
2016-11-29	2.0880	5.1920	0.48%	开放申购	开放赎回	
2016-11-28	2.0780	5.1820	1.27%	开放申购	开放赎回	
2016-11-25	2.0520	5.1560	0.44%	开放申购	开放赎回	
2016-11-24	2.0430	5.1470	0.69%	开放申购	开放赎回	
2016-11-23	2.0290	5.1330	1.00%	开放申购	开放赎回	
2016-11-22	2.0090	5.1130	0.65%	开放申购	开放赎回	
2016-11-21	1.9960	5.1000	0.35%	开放申购	开放赎回	
2016-11-18	1.9890	5.0930	-0.40%	限制大额申购	开放赎回	
2016-11-17	1.9970	5.1010	-0.30%	限制大额申购	开放赎回	
2016-11-16	2.0030	5.1070	0.20%	限制大额申购	开放赎回	
2016-11-15	1.9990	5.1030	0.25%	限制大额申购	开放赎回	
2016-11-14	1.9940	5.0980	-0.20%	限制大额申购	开放赎回	
2016-11-11	1.9980	5.1020	0.00%	限制大额申购	开放赎回	
2016-11-10	1.9980	5.1020	0.71%	限制大额申购	开放赎回	
2016-11-09	1.9840	5.0880	-0.60%	开放申购	开放赎回	
2016-11-08	1.9960	5.1000	0.25%	开放申购	开放赎回	
2016-11-07	1.9910	5.0950	0.00%	开放申购	开放赎回	
2016-11-04	1.9910	5.0950	-0.10%	开放申购	开放赎回	
2016-11-03	1.9930	5.0970	0.00%	开放申购	开放赎回	
2016-11-02	1.9930	5.0970	-0.90%	开放申购	开放赎回	
2016-11-01	2.0110	5.1150	0.75%	开放申购	开放赎回	
2016-10-31	1.9960	5.1000	0.00%	开放申购	开放赎回	
2016-10-28	1.9960	5.1000	-0.25%	开放申购	开放赎回	
2016-10-27	2.0010	5.1050	-0.10%	开放申购	开放赎回	
2016-10-26	2.0030	5.1070	-0.69%	开放申购	开放赎回	
2016-10-25	2.0170	5.1210	0.15%	开放申购	开放赎回	
2016-10-24	2.0140	5.1180	0.40%	开放申购	开放赎回	
2016-10-21	2.0060	5.1100	0.25%	开放申购	开放赎回	
2016-10-20	2.0010	5.1050	-0.20%	开放申购	开放赎回	
2016-10-19	2.0050	5.1090	-0.40%	开放申购	开放赎回	
2016-10-18	2.0130	5.1170	0.65%	开放申购	开放赎回	
2016-10-17	2.0000	5.1040	-0.55%	开放申购	开放赎回	
2016-10-14	2.0110	5.1150	-0.25%	开放申购	开放赎回	
2016-10-13	2.0160	5.1200	-0.05%	开放申购	开放赎回	
2016-10-12	2.0170	5.1210	0.10%	开放申购	开放赎回	
2016-10-11	2.0150	5.1190	0.00%	开放申购	开放赎回	
2016-10-10	2.0150	5.1190	1.05%	开放申购	开放赎回	
2016-09-30	1.9940	5.0980	0.61%	开放申购	开放赎回	
2016-09-29	1.9820	5.0860	0.30%	开放申购	开放赎回	
2016-09-28	1.9760	5.0800	-0.50%	开放申购	开放赎回	
2016-09-27	1.9860	5.0900	0.15%	开放申购	开放赎回	
2016-09-26	1.9830	5.0870	-0.85%	开放申购	开放赎回	
2016-09-23	2.0000	5.1040	0.25%	开放申购	开放赎回	
2016-09-22	1.9950	5.0990	0.25%	开放申购	开放赎回	
2016-09-21	1.9900	5.0940	-0.10%	开放申购	开放赎回	
2016-09-20	1.9920	5.0960	0.20%	开放申购	开放赎回	
2016-09-19	1.9880	5.0920	1.02%	开放申购	开放赎回	
2016-09-14	1.9680	5.0720	-0.86%	开放申购	开放赎回	
2016-09-13	1.9850	5.0890	-0.50%	开放申购	开放赎回	
2016-09-12	1.9950	5.0990	-1.19%	开放申购	开放赎回	
2016-09-09	2.0190	5.1230	-0.69%	开放申购	开放赎回	
2016-09-08	2.0330	5.1370	0.05%	开放申购	开放赎回	
2016-09-07	2.0320	5.1360	0.49%	开放申购	开放赎回	
2016-09-06	2.0220	5.1260	0.05%	限制大额申购	开放赎回	
2016-09-05	2.0210	5.1250	0.55%	限制大额申购	开放赎回	
2016-09-02	2.0100	5.1140	-0.45%	限制大额申购	开放赎回	
2016-09-01	2.0190	5.1230	-0.05%	限制大额申购	开放赎回	
2016-08-31	2.0200	5.1240	0.20%	限制大额申购	开放赎回	
2016-08-30	2.0160	5.1200	-0.10%	限制大额申购	开放赎回	
2016-08-29	2.0180	5.1220	0.05%	限制大额申购	开放赎回	
2016-08-26	2.0170	5.1210	0.65%	限制大额申购	开放赎回	
2016-08-25	2.0040	5.1080	0.05%	限制大额申购	开放赎回	
2016-08-24	2.0030	5.1070	-0.10%	限制大额申购	开放赎回	
2016-08-23	2.0050	5.1090	0.00%	限制大额申购	开放赎回	
2016-08-22	2.0050	5.1090	-0.59%	限制大额申购	开放赎回	
2016-08-19	2.0170	5.1210	1.31%	开放申购	开放赎回	
2016-08-18	1.9910	5.0950	-0.25%	开放申购	开放赎回	
2016-08-17	1.9960	5.1000	0.10%	开放申购	开放赎回	
2016-08-16	1.9940	5.0980	0.10%	开放申购	开放赎回	
2016-08-15	1.9920	5.0960	1.58%	开放申购	开放赎回	
2016-08-12	1.9610	5.0650	0.82%	开放申购	开放赎回	
2016-08-11	1.9450	5.0490	-0.21%	开放申购	开放赎回	
2016-08-10	1.9490	5.0530	-0.61%	开放申购	开放赎回	
2016-08-09	1.9610	5.0650	0.46%	开放申购	开放赎回	
2016-08-08	1.9520	5.0560	0.57%	开放申购	开放赎回	
2016-08-05	1.9410	5.0450	0.21%	开放申购	开放赎回	
2016-08-04	1.9370	5.0410	0.68%	开放申购	开放赎回	
2016-08-03	1.9240	5.0280	0.26%	开放申购	开放赎回	
2016-08-02	1.9190	5.0230	0.52%	开放申购	开放赎回	
2016-08-01	1.9090	5.0130	-0.88%	开放申购	开放赎回	
2016-07-29	1.9260	5.0300	0.31%	开放申购	开放赎回	
2016-07-28	1.9200	5.0240	0.42%	开放申购	开放赎回	
2016-07-27	1.9120	5.0160	-2.20%	开放申购	开放赎回	
2016-07-26	1.9550	5.0590	0.77%	开放申购	开放赎回	
2016-07-25	1.9400	5.0440	0.31%	开放申购	开放赎回	
2016-07-22	1.9340	5.0380	-0.87%	开放申购	开放赎回	
2016-07-21	1.9510	5.0550	0.52%	开放申购	开放赎回	
2016-07-20	1.9410	5.0450	-0.15%	开放申购	开放赎回	
2016-07-19	1.9440	5.0480	-0.56%	开放申购	开放赎回	
2016-07-18	1.9550	5.0590	0.15%	开放申购	开放赎回	
2016-07-15	1.9520	5.0560	0.57%	开放申购	开放赎回	
2016-07-14	1.9410	5.0450	0.00%	开放申购	开放赎回	
2016-07-13	1.9410	5.0450	0.41%	开放申购	开放赎回	
2016-07-12	1.9330	5.0370	2.28%	开放申购	开放赎回	
2016-07-11	1.8900	4.9940	0.16%	开放申购	开放赎回	
2016-07-08	1.8870	4.9910	-0.68%	开放申购	开放赎回	
2016-07-07	1.9000	5.0040	0.16%	开放申购	开放赎回	
2016-07-06	1.8970	5.0010	0.74%	开放申购	开放赎回	
2016-07-05	1.8830	4.9870	0.00%	开放申购	开放赎回	
2016-07-04	1.8830	4.9870	1.78%	开放申购	开放赎回	
2016-07-01	1.8500	4.9540	0.33%	开放申购	开放赎回	
2016-06-30	1.8440	4.9480	0.27%	开放申购	开放赎回	
2016-06-29	1.8390	4.9430	-0.11%	开放申购	开放赎回	
2016-06-28	1.8410	4.9450	0.49%	开放申购	开放赎回	
2016-06-27	1.8320	4.9360	1.72%	开放申购	开放赎回	
2016-06-24	1.8010	4.9050	-0.83%	开放申购	开放赎回	
2016-06-23	1.8160	4.9200	-0.55%	开放申购	开放赎回	
2016-06-22	1.8260	4.9300	1.50%	开放申购	开放赎回	
2016-06-21	1.7990	4.9030	-0.50%	开放申购	开放赎回	
2016-06-20	1.8080	4.9120	0.06%	开放申购	开放赎回	
2016-06-17	1.8070	4.9110	0.78%	开放申购	开放赎回	
2016-06-16	1.7930	4.8970	-0.77%	开放申购	开放赎回	
2016-06-15	1.8070	4.9110	1.80%	开放申购	开放赎回	
2016-06-14	1.7750	4.8790	0.45%	开放申购	开放赎回	
2016-06-13	1.7670	4.8710	-3.44%	开放申购	开放赎回	
2016-06-08	1.8300	4.9340	-0.49%	开放申购	开放赎回	
2016-06-07	1.8390	4.9430	-0.11%	开放申购	开放赎回	
2016-06-06	1.8410	4.9450	-0.05%	开放申购	开放赎回	
2016-06-03	1.8420	4.9460	0.71%	开放申购	开放赎回	
2016-06-02	1.8290	4.9330	0.05%	开放申购	开放赎回	
2016-06-01	1.8280	4.9320	0.11%	开放申购	开放赎回	
2016-05-31	1.8260	4.9300	2.76%	开放申购	开放赎回	
2016-05-30	1.7770	4.8810	-0.28%	开放申购	开放赎回	
2016-05-27	1.7820	4.8860	0.11%	开放申购	开放赎回	
2016-05-26	1.7800	4.8840	0.11%	开放申购	开放赎回	
2016-05-25	1.7780	4.8820	0.06%	开放申购	开放赎回	
2016-05-24	1.7770	4.8810	-1.06%	开放申购	开放赎回	
2016-05-23	1.7960	4.9000	0.73%	开放申购	开放赎回	
2016-05-20	1.7830	4.8870	0.34%	开放申购	开放赎回	
2016-05-19	1.7770	4.8810	0.00%	开放申购	开放赎回	
2016-05-18	1.7770	4.8810	-1.28%	开放申购	开放赎回	
2016-05-17	1.8000	4.9040	-0.88%	开放申购	开放赎回	
2016-05-16	1.8160	4.9200	1.00%	开放申购	开放赎回	
2016-05-13	1.7980	4.9020	-0.33%	开放申购	开放赎回	
2016-05-12	1.8040	4.9080	0.00%	开放申购	开放赎回	
2016-05-11	1.8040	4.9080	0.95%	开放申购	开放赎回	
2016-05-10	1.7870	4.8910	0.11%	开放申购	开放赎回	
2016-05-09	1.7850	4.8890	-1.87%	开放申购	开放赎回	
2016-05-06	1.8190	4.9230	-2.36%	开放申购	开放赎回	
2016-05-05	1.8630	4.9670	0.27%	开放申购	开放赎回	
2016-05-04	1.8580	4.9620	-0.54%	开放申购	开放赎回	
2016-05-03	1.8680	4.9720	1.91%	开放申购	开放赎回	
2016-04-29	1.8330	4.9370	0.49%	开放申购	开放赎回	
2016-04-28	1.8240	4.9280	-0.33%	开放申购	开放赎回	
2016-04-27	1.8300	4.9340	-0.33%	开放申购	开放赎回	
2016-04-26	1.8360	4.9400	0.49%	开放申购	开放赎回	
2016-04-25	1.8270	4.9310	-0.38%	开放申购	开放赎回	
2016-04-22	1.8340	4.9380	0.66%	开放申购	开放赎回	
2016-04-21	1.8220	4.9260	-0.65%	开放申购	开放赎回	
2016-04-20	1.8340	4.9380	-2.13%	开放申购	开放赎回	
2016-04-19	1.8740	4.9780	0.21%	开放申购	开放赎回	
2016-04-18	1.8700	4.9740	-0.48%	开放申购	开放赎回	
2016-04-15	1.8790	4.9830	-0.11%	开放申购	开放赎回	
2016-04-14	1.8810	4.9850	0.48%	开放申购	开放赎回	
2016-04-13	1.8720	4.9760	0.59%	开放申购	开放赎回	
2016-04-12	1.8610	4.9650	-0.80%	开放申购	开放赎回	
2016-04-11	1.8760	4.9800	1.24%	开放申购	开放赎回	
2016-04-08	1.8530	4.9570	-0.38%	开放申购	开放赎回	
2016-04-07	1.8600	4.9640	-1.12%	开放申购	开放赎回	
2016-04-06	1.8810	4.9850	0.11%	开放申购	开放赎回	
2016-04-05	1.8790	4.9830	1.02%	开放申购	开放赎回	
2016-04-01	1.8600	4.9640	-0.21%	开放申购	开放赎回	
2016-03-31	1.8640	4.9680	0.49%	开放申购	开放赎回	
2016-03-30	1.8550	4.9590	2.37%	开放申购	开放赎回	
2016-03-29	1.8120	4.9160	-0.88%	开放申购	开放赎回	
2016-03-28	1.8280	4.9320	-0.65%	开放申购	开放赎回	
2016-03-25	1.8400	4.9440	0.33%	开放申购	开放赎回	
2016-03-24	1.8340	4.9380	-0.65%	开放申购	开放赎回	
2016-03-23	1.8460	4.9500	0.27%	开放申购	开放赎回	
2016-03-22	1.8410	4.9450	-0.16%	开放申购	开放赎回	
2016-03-21	1.8440	4.9480	1.32%	开放申购	开放赎回	
2016-03-18	1.8200	4.9240	1.85%	开放申购	开放赎回	
2016-03-17	1.7870	4.8910	2.29%	开放申购	开放赎回	
2016-03-16	1.7470	4.8510	-0.63%	开放申购	开放赎回	
2016-03-15	1.7580	4.8620	-0.40%	开放申购	开放赎回	
2016-03-14	1.7650	4.8690	1.96%	开放申购	开放赎回	
2016-03-11	1.7310	4.8350	0.00%	开放申购	开放赎回	
2016-03-10	1.7310	4.8350	-0.75%	开放申购	开放赎回	
2016-03-09	1.7440	4.8480	-1.25%	开放申购	开放赎回	
2016-03-08	1.7660	4.8700	-0.45%	开放申购	开放赎回	
2016-03-07	1.7740	4.8780	0.57%	开放申购	开放赎回	
2016-03-04	1.7640	4.8680	0.40%	开放申购	开放赎回	
2016-03-03	1.7570	4.8610	-0.45%	开放申购	开放赎回	
2016-03-02	1.7650	4.8690	4.01%	开放申购	开放赎回	
2016-03-01	1.6970	4.8010	1.86%	开放申购	开放赎回	
2016-02-29	1.6660	4.7700	-1.13%	开放申购	开放赎回	
2016-02-26	1.6850	4.7890	1.57%	开放申购	开放赎回	
2016-02-25	1.6590	4.7630	-4.87%	开放申购	开放赎回	
2016-02-24	1.7440	4.8480	0.52%	开放申购	开放赎回	
2016-02-23	1.7350	4.8390	-0.40%	开放申购	开放赎回	
2016-02-22	1.7420	4.8460	1.52%	开放申购	开放赎回	
2016-02-19	1.7160	4.8200	-0.23%	开放申购	开放赎回	
2016-02-18	1.7200	4.8240	-0.23%	开放申购	开放赎回	
2016-02-17	1.7240	4.8280	0.64%	开放申购	开放赎回	
2016-02-16	1.7130	4.8170	2.70%	开放申购	开放赎回	
2016-02-15	1.6680	4.7720	-0.48%	开放申购	开放赎回	
2016-02-05	1.6760	4.7800	-0.65%	开放申购	开放赎回	
2016-02-04	1.6870	4.7910	0.72%	开放申购	开放赎回	
2016-02-03	1.6750	4.7790	0.00%	开放申购	开放赎回	
2016-02-02	1.6750	4.7790	1.58%	开放申购	开放赎回	
2016-02-01	1.6490	4.7530	-0.12%	开放申购	开放赎回	
2016-01-29	1.6510	4.7550	2.29%	开放申购	开放赎回	
2016-01-28	1.6140	4.7180	-1.16%	开放申购	开放赎回	
2016-01-27	1.6330	4.7370	-0.67%	开放申购	开放赎回	
2016-01-26	1.6440	4.7480	-4.25%	开放申购	开放赎回	
2016-01-25	1.7170	4.8210	0.59%	开放申购	开放赎回	
2016-01-22	1.7070	4.8110	0.59%	开放申购	开放赎回	
2016-01-21	1.6970	4.8010	-2.47%	开放申购	开放赎回	
2016-01-20	1.7400	4.8440	-1.19%	开放申购	开放赎回	
2016-01-19	1.7610	4.8650	2.18%	开放申购	开放赎回	1.0460
2016-01-18	2.7470	4.8050	0.18%	开放申购	开放赎回	
2016-01-15	2.7420	4.8000	-3.04%	开放申购	开放赎回	
2016-01-14	2.8280	4.8860	1.51%	开放申购	开放赎回	
2016-01-13	2.7860	4.8440	-1.35%	开放申购	开放赎回	
2016-01-12	2.8240	4.8820	0.25%	开放申购	开放赎回	
2016-01-11	2.8170	4.8750	-3.40%	开放申购	开放赎回	
2016-01-08	2.9160	4.9740	2.35%	开放申购	开放赎回	
2016-01-07	2.8490	4.9070	-5.44%	开放申购	开放赎回	
2016-01-06	3.0130	5.0710	1.86%	开放申购	开放赎回	
2016-01-05	2.9580	5.0160	0.72%	开放申购	开放赎回	
2016-01-04	2.9370	4.9950	-6.02%	开放申购	开放赎回	
2015-12-31	3.1250	5.1830	-1.01%	开放申购	开放赎回	
2015-12-30	3.1570	5.2150	0.19%	开放申购	开放赎回	
2015-12-29	3.1510	5.2090	1.38%	开放申购	开放赎回	
